"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-05-31","0.00","89","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-06-01","0.00","87","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-06-02","0.09","87","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-06-03","0.05","90","100",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-06-04","0.24","90",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-06-05","1.09","82","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-06-08","0.00","88","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-06-14","0.00","90","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-06-15","0.00","90","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-06-16","0.00","86","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-06-18","0.00","86","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-06-19","0.16","85","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-06-20","0.41","86","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-06-22","0.28","85","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-06-24","1.05","81","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-07-06","1.11","83","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-07-08","0.12","85","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-07-15","0.04","83","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-07-25","0.10","85","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-07-26","0.35","85","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-07-27","0.16","83","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-07-29","0.99","81","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-07-30","0.37","82","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-08-01","0.02","84","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-08-03","0.00","86","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-08-04","0.00","86","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-08-11","0.14","83","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-08-12","0.00","83","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-08-13","0.26","81","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-08-14","0.11","84","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-08-17","0.16","86","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-08-18","0.00","85","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-08-20","0.00","83","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-08-21","0.94","84","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-08-23","0.50","85","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-08-25","0.29","83","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-08-26","0.15","84","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-08-27","0.03","86","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-08-28","0.00","89","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-08-29","0.00","87","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-08-31","0.00","86","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-09-03","0.00","84","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-09-05","0.22","81","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-09-08","0.00","86","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-09-12","0.00","85","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-09-13","0.04","84","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-09-18","0.14","83","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-09-19","0.00","85","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-09-20","0.00","86","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-09-21","0.19","86","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-09-24","0.00","86","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-09-26","0.00","84","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-10-19","0.00","78","90","70"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-10-20","0.00","76","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-10-22","0.00","76","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-10-24","0.00","73","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-10-25","0.00","74","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-10-26","0.00","73","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-10-27","0.00","73","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-11-04","1.88","71","72",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-11-06","0.30","72","76",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-11-07","0.00","75","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-11-09","0.00","71","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-11-13","0.00","69","83",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-11-14","0.00","70","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-11-15","0.00","69","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-11-16","0.00","69","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-11-17","0.00","69","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-11-18","0.00","75","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-11-24","0.00","64","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-11-26","0.00","65","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-11-27","0.00","63","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-11-28","0.00","63","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-11-30","0.00","63","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-12-01","0.00","63","82",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-12-05","0.00","62","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-12-06","0.00","62","79",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-12-07","0.00","62","78",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-12-08","0.00","63","78",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-12-09","0.00","64","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-12-10","0.00","62","76",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-12-14","0.00","69","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-12-17","0.00","62","74",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-12-19","0.00","62","75",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2012-12-23","0.00","57","59",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-01-05","0.00","58","72",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-01-06","0.00","59","71",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-01-08","0.00","47","61",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-01-18","0.00","64","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-01-23","0.00","59","76",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-01-28","0.00","59","73",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-01-31","0.00","63","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-02-06","0.00","69","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-02-16","0.04","67","77",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-02-17","0.48","63","67",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-02-22","0.00","69","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-02-27","0.00","71","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-02-28","0.00","72","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-03-01","0.00","69","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-03-05","0.00","73","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-03-07","0.00","74","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-03-09","0.00","75","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-03-10","0.00","76","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-03-11","0.00","80","93","67"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-03-12","0.00","81","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-03-13","0.00","78","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-03-14","0.00","80","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-03-16","0.00","80","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-03-17","0.00","75","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-03-19","0.00","78","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-03-20","0.00","78","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-03-21","0.00","80","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-03-22","0.00","78","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-03-25","0.00","82","99",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-03-29","0.00","80","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-03-30","0.02","83","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-04-03","0.00","87","99",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-04-04","0.00","86","101",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-04-06","0.00","80","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-04-08","0.00","86","103",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-04-10","0.00","89","103",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-04-14","0.00","85","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-04-15","0.00","82","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-04-19","2.24","81","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-04-20","0.00","79","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-04-21","0.01","76","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-04-22","0.00","79","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-04-28","0.00","85","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-04-29","0.00","89","99",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-05-01","0.00","90","100",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-05-03","0.00","89","100",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-05-05","0.00","78","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-05-13","0.98","82","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-05-14","0.05","82","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-05-16","0.00","80","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-05-19","0.01","82","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-05-21","0.09","82","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-05-24","2.41","77","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-05-25","0.00","82","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-05-26","0.00","86","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-05-28","0.02","83","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-05-29","0.30","81","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-05-30","0.94","78","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-05-31","0.31","77","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-06-02","0.00","86","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-06-03","0.00","88","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-06-06","0.17","86","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-06-09","1.72","87","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-06-12","0.00","87","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-06-15","0.00","85","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-06-16","0.00","87","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-06-17","0.00","88","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-06-20","0.01","86","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-06-23","0.00","87","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-06-24","0.04","85","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-06-25","0.83","83","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-06-26","0.20","83","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-06-30","0.06","83","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-07-02","0.76","84","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-07-03","0.00","85","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-07-07","0.00","87","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-07-09","0.00","86","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-07-11","0.12","86","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-07-13","0.00","85","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-07-14","0.00","86","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-07-16","0.00","86","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-07-20","0.33","86","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-07-22","0.00","86","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-07-24","0.41","84","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-07-26","0.02","83","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-07-27","1.10","80","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-07-29","0.04","83","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-07-30","0.00","85","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-07-31","0.06","83","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-08-03","0.00","86","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-08-10","0.04","83","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-08-13","0.00","84","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-08-16","1.91","81","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-08-17","0.24","83","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-08-19","0.98","82","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-08-21","0.56","81","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-08-23","0.01","85","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-08-26","0.45","84","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-08-27","0.86","83","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-08-31","0.68","85","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-09-02","0.08","82","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-09-03","0.57","83","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-09-09","0.00","83","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-09-10","0.13","81","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-09-11","0.06","83","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-09-13","0.00","87","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-09-15","0.00","84","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-09-16","0.00","85","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-09-17","0.10","84","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-09-18","0.04","84","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-09-19","0.00","84","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-09-21","0.00","85","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-09-23","0.00","86","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-09-26","0.00","84","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-09-28","0.00","83","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-09-29","1.46","78","83",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-09-30","0.00","79","82",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-10-02","0.02","84","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-10-04","0.00","81","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-10-07","0.08","80","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-10-11","0.00","82","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-10-12","0.00","82","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-10-17","0.00","80","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-10-18","0.00","82","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-10-19","0.00","81","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-10-20","0.00","79","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-10-21","0.08","80","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-10-23","0.00","76","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-10-26","0.03","74","78",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-10-30","0.00","74","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-10-31","0.00","73","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-11-01","0.00","74","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-11-02","0.00","74","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-11-05","0.00","72","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-11-07","0.00","72","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-11-09","0.00","75","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-11-10","0.00","71","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-11-12","0.00","66","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-11-17","0.00","68","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-11-18","0.00","68","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-11-21","0.00","66","83",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-11-22","0.00","67","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-11-24","0.00","67","82",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-11-26","0.00","68","83",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-11-27","0.00","69","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-11-28","0.00","68","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-11-29","0.00","69","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2013-12-03","0.00","70","83",
